,0,1,2,3,4,5,6,7,8,9
3829,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.65799761635417
3830,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6583233689315482
3831,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6588179037995956
3832,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6599116546586052
3833,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6601828054035126
3834,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.663776913207997
3835,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6639982806850935
3836,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6645863925484101
3837,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6658585896304774
3838,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6659041294866626
3839,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6675926245675303
3840,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.669056914183135
3841,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6719548041021879
3842,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6745989828011882
3843,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6769687654370184
3844,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6771633139963096
3845,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6786297100511094
3846,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6855771153280612
3847,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6897940710081216
3848,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.690436444660612
3849,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6932690744340944
3850,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6942906845104244
3851,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.698712211306694
3852,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.69918128490785
3853,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.6999241000163554
3854,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7011259319254644
3855,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7012509040537236
3856,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7024185203242383
3857,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7029353156562357
3858,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.70319259869015
3859,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7060383527169873
3860,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.710773607170519
3861,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7117952661626985
3862,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7130708478121204
3863,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7146588423101563
3864,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7147542042593718
3865,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7171222770888548
3866,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.718418866343287
3867,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7218118288258533
3868,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7229628422725363
3869,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7231418834310528
3870,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7241370309835564
3871,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7242457399157596
3872,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7243477812622146
3873,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7276727776332583
3874,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7291356882956443
3875,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7297895651627275
3876,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7324732615032792
3877,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7326034617872619
3878,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7330646682656587
3879,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7332503097732008
3880,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7342820329256379
3881,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7350871949081894
3882,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.737259943693511
3883,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7382462779790073
3884,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7385491606812415
3885,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7399166396550125
3886,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7402335258734212
3887,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.741189081384213
3888,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7413350321958316
3889,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.744818535253641
3890,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.747986394866319
3891,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7538566591682625
3892,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.753883144457343
3893,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7539949368144474
3894,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7541488151618192
3895,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7541488151618192
3896,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7567036097312108
3897,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7596955534918077
3898,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7604427371415974
3899,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7653949582704505
3900,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7747624366306207
3901,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7747898224642413
3902,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7754760732700747
3903,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7763702288500647
3904,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7766515040904718
3905,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.779507635106206
3906,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7801155613172874
3907,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7851164829916637
3908,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7855222047803694
3909,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7863040236346968
3910,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7904324041576647
3911,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.791084011573263
3912,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7961691192444853
3913,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7977656430611844
3914,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.7997045885074652
3915,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8095602638165185
3916,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8150710419741032
3917,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8181200756672022
3918,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8183833608561384
3919,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8208769537630463
3920,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8209859369207253
3921,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8212022622480855
3922,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.824209205102187
3923,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.824467896347008
3924,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8300194537959769
3925,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.830655647961745
3926,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8323718342205177
3927,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8435132708987227
3928,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8475978515231977
3929,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.847646983108893
3930,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8481312683490516
3931,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8482691278229182
3932,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8531447880806287
3933,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.854000778882815
3934,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8560000409001014
3935,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8562851854159395
3936,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.858504915152227
3937,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8661827821929193
3938,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8703956658125254
3939,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8733551642230686
3940,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8806407979199387
3941,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.884090385504844
3942,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8845571915618535
3943,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.88633232843479
3944,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8875428571596702
3945,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.889606260195763
3946,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.8921481018514865
3947,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.909484514955437
3948,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.9110982043228262
3949,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.9192170002615012
3950,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.9200429546795714
3951,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.9257476717920299
3952,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.9311876117679192
3953,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.935383584313008
3954,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.9565698350801897
3955,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.9645696805554789
3956,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.9690091760995005
3957,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.9704755940112157
3958,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.9718532594867868
3959,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.9803711849684722
3960,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.9808308206597793
3961,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.9869351696467783
3962,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,1.993562679609862
3963,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.015749384308463
3964,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.016389116288341
3965,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.0164716023065856
3966,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.0245731694484608
3967,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.0296141546808535
3968,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.0349138296628384
3969,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.0390161543752483
3970,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.04002639116943
3971,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.042905282486109
3972,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.0637943004128876
3973,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.0676252185646407
3974,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.0687077673617216
3975,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.081831758728974
3976,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.1110850636801053
3977,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.115125739948686
3978,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.116372970012111
3979,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.122409140445285
3980,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.1420924105914114
3981,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.152778665387912
3982,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.1535362340460114
3983,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.1684004296537904
3984,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.1750337423458306
3985,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.1868984786990917
3986,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.20041749496432
3987,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.209319478563108
3988,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.2212333431231954
3989,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.228206949096805
3990,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.2424722379279505
3991,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.254471210406602
3992,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.2557527618583073
3993,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.2656845735785263
3994,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.298948790713532
3995,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.3022945566044797
3996,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.302548586250551
3997,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.366794870338592
3998,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.409612100550701
3999,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,2.5609106715598164
4000,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,0.0,-3.981410198592679e-09
4001,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.21541108080060525
4002,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.22298545896804103
4003,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.22864738321522599
4004,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.26331033961408495
4005,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.2702162550031714
4006,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.2827524612089981
4007,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.29956125777182674
4008,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.30475121146343026
4009,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.32731134852749383
4010,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.3569420894361973
4011,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,0.0,0.3751874165819622
4012,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.3819442486657396
4013,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.38330399505313456
4014,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.38930467824787407
4015,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.39491527948294836
4016,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.39491527948294836
4017,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.4169904583796498
4018,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.42354899196586215
4019,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.4251177808421131
4020,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.4253986356243016
4021,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.4332395818077709
4022,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.4377319892240136
4023,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.4464559652919899
4024,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.44926074146607764
4025,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.45119756605920547
4026,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.45339621818279147
4027,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.4534370687402343
4028,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.463855338059614
4029,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.46783637472444334
4030,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.47525724772968114
4031,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.48100748962705087
4032,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.49069992857223604
4033,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.49820537236617446
4034,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5033501753260878
4035,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5051617137178039
4036,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5122300801636697
4037,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5147258585220301
4038,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.516821369246256
4039,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.526061410966745
4040,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5325089402599763
4041,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5365626050027739
4042,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5367361691793424
4043,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5370848381612141
4044,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5404936064783291
4045,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.542076916437527
4046,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5435168602662029
4047,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5454595546171894
4048,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.545769878691438
4049,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5513917090579801
4050,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.553869029444482
4051,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5551880142709182
4052,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5617573294206916
4053,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5693556620059121
4054,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5717005829784656
4055,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5718846746024496
4056,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5746608625297873
4057,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5753355932975952
4058,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5775186770534884
4059,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5803954093692445
4060,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5804616373573134
4061,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5831151023783041
4062,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,0.0,0.5867512166363829
4063,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.591731965988195
4064,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5927422603825453
4065,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.593979073782761
4066,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5943008183754576
4067,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.595656310406349
4068,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.5984974883182554
4069,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6080090581085175
4070,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6111728783030553
4071,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.617994765809116
4072,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.619590030517943
4073,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.62223128070618
4074,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6278127605781987
4075,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6287627015121855
4076,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6299262997877841
4077,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6305859232656714
4078,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.632147407663491
4079,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6352252685036932
4080,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6368081952648477
4081,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6404110251508958
4082,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6463660255455104
4083,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6465038971855723
4084,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6469708999808039
4085,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6498145475817358
4086,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6504535807590583
4087,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6509414111777764
4088,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6513414135306719
4089,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6518415915583435
4090,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6529090209090342
4091,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6555023774558549
4092,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.661430127567114
4093,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6619207899765083
4094,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6619443988250961
4095,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6645597315182249
4096,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6647101356763911
4097,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6679925700667411
4098,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6685455475613953
4099,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.669796307663333
4100,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6711459176610626
4101,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.671506545614621
4102,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.672087732607727
4103,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6722921834856304
4104,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6731704628847541
4105,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6742429589232961
4106,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6763612987429257
4107,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6806299381206429
4108,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6817109866177775
4109,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6826297575566606
4110,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6841803095909549
4111,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6859491462817076
4112,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6898277712366225
4113,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6903026274491528
4114,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6903155133666665
4115,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6914498821301658
4116,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6930061977942052
4117,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.69308841259759
4118,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6938961211688706
4119,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6946368331253885
4120,0.58,0.31,0.01,0.84,0.18,0.37,0.87,0.46,1.0,0.6951680885446472
